"nr","year","school","exper","union","ethn","married","health","wage","industry","occupation","residence"
8581,1987,12,10,"no","black","no","no",0.7490158383,"Trade","Operatives_and_kindred",NA
8586,1980,12,3,"no","black","no","no",-0.764880908,"Manufacturing","Operatives_and_kindred",NA
8586,1981,12,4,"no","black","no","no",1.649516136,"Manufacturing","Operatives_and_kindred",NA
8586,1982,12,5,"no","black","no","no",1.8728249219,"Manufacturing","Operatives_and_kindred",NA
8586,1983,12,6,"no","black","no","no",1.6133750646,"Manufacturing","Operatives_and_kindred",NA
8586,1984,12,7,"no","black","no","no",1.6279830082,"Manufacturing","Laborers_and_farmers",NA
8586,1985,12,8,"no","black","no","no",1.6481787408,"Manufacturing","Operatives_and_kindred",NA
8586,1986,12,9,"no","black","no","no",1.7968195225,"Manufacturing","Operatives_and_kindred",NA
8586,1987,12,10,"no","black","no","no",1.6762301995,"Manufacturing","Laborers_and_farmers",NA
8587,1980,11,3,"yes","black","no","no",0.992074102,"Manufacturing","Operatives_and_kindred",NA
8587,1981,11,4,"no","black","no","no",0.898236079,"Trade","Service_Workers",NA
8587,1982,11,5,"no","black","no","no",0.9699907663,"Trade","Service_Workers",NA
8587,1983,11,6,"no","black","no","no",0.8040042561,"Trade","Service_Workers",NA
8587,1984,11,7,"no","black","no","no",1.305523408,"Manufacturing","Laborers_and_farmers",NA
8587,1985,11,8,"yes","black","no","no",1.4766252325,"Manufacturing","Operatives_and_kindred",NA
8587,1986,11,9,"no","black","no","no",-0.981204183,"Manufacturing","Operatives_and_kindred",NA
8587,1987,11,10,"no","black","no","no",0.7911183978,"Manufacturing","Operatives_and_kindred",NA
8597,1980,10,6,"yes","black","no","no",1.5211218314,"Manufacturing","Service_Workers",NA
8597,1981,10,7,"yes","black","no","no",1.1349799328,"Manufacturing","Operatives_and_kindred",NA
8597,1982,10,8,"yes","black","no","no",1.7550418863,"Manufacturing","Operatives_and_kindred",NA
8597,1983,10,9,"yes","black","no","no",1.7860347105,"Manufacturing","Operatives_and_kindred",NA
8597,1984,10,10,"yes","black","no","no",1.8543966412,"Manufacturing","Operatives_and_kindred",NA
8597,1985,10,11,"yes","black","no","no",1.9201124562,"Manufacturing","Operatives_and_kindred",NA
8597,1986,10,12,"yes","black","no","no",1.9465649088,"Manufacturing","Operatives_and_kindred",NA
8597,1987,10,13,"yes","black","no","no",1.9520507029,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
8656,1980,12,2,"no","other","no","no",1.2248560152,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1981,12,3,"no","other","no","no",1.3567355589,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1982,12,4,"no","other","no","no",1.5373569934,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1983,12,5,"no","other","yes","no",1.7491949937,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1984,12,6,"yes","other","yes","no",1.6676777157,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1985,12,7,"no","other","yes","no",1.4951275663,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1986,12,8,"no","other","yes","no",1.2355494744,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8656,1987,12,9,"no","other","yes","no",0.82337926,"Professional_and_Related Service","Professional, Technical_and_kindred","south"
8722,1980,12,4,"no","hisp","no","no",1.70079438,"Manufacturing","Operatives_and_kindred","nothern_central"
8722,1981,12,5,"no","hisp","no","no",1.550249041,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
8722,1982,12,6,"no","hisp","no","no",1.679744146,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
8722,1983,12,7,"no","hisp","no","no",1.7860347105,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
8722,1984,12,8,"no","hisp","no","no",1.6825463843,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
8722,1985,12,9,"no","hisp","no","no",1.6228609328,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
8722,1986,12,10,"no","hisp","no","no",1.8557898842,"Manufacturing","Operatives_and_kindred","south"
8722,1987,12,11,"no","hisp","no","no",1.6889905441,"Manufacturing","Operatives_and_kindred","south"
8743,1980,12,3,"no","other","yes","no",1.6156365717,"Construction","Service_Workers","south"
8743,1981,12,4,"no","other","yes","no",1.9800076447,"Mining","Craftsmen, Foremen_and_kindred","south"
8743,1982,12,5,"no","other","yes","no",1.84427302,"Business_and_Repair_Service","Laborers_and_farmers","south"
8743,1983,12,6,"no","other","yes","no",1.622107698,"Mining","Operatives_and_kindred","south"
8743,1984,12,7,"no","other","yes","no",1.8012914209,"Mining","Laborers_and_farmers","south"
8743,1985,12,8,"no","other","yes","no",1.5861564947,"Mining","Craftsmen, Foremen_and_kindred","south"
8743,1986,12,9,"no","other","yes","no",1.547530691,"Mining","Operatives_and_kindred","south"
8743,1987,12,10,"no","other","yes","no",1.5465855947,"Mining","Craftsmen, Foremen_and_kindred","south"
8749,1980,8,9,"no","black","yes","no",1.6591955444,"Manufacturing","Operatives_and_kindred","south"
8749,1981,8,10,"no","black","yes","no",1.3259312114,"Construction","Craftsmen, Foremen_and_kindred","south"
8749,1982,8,11,"no","black","yes","no",1.5718999931,"Construction","Craftsmen, Foremen_and_kindred","south"
8749,1983,8,12,"no","black","yes","no",1.4377280162,"Construction","Laborers_and_farmers","south"
8749,1984,8,13,"no","black","yes","no",1.515763056,"Construction","Craftsmen, Foremen_and_kindred","south"
8749,1985,8,14,"no","black","yes","no",1.4328173299,"Construction","Operatives_and_kindred","south"
8749,1986,8,15,"no","black","yes","no",1.5296711049,"Construction","Operatives_and_kindred","south"
8749,1987,8,16,"no","black","yes","no",1.7471100345,"Construction","Craftsmen, Foremen_and_kindred","south"
8758,1980,12,3,"no","other","yes","no",1.4255267107,"Construction","Operatives_and_kindred","nothern_central"
8758,1981,12,4,"no","other","yes","no",1.1983070668,"Construction","Laborers_and_farmers","nothern_central"
8758,1982,12,5,"no","other","yes","no",1.5207250344,"Mining","Laborers_and_farmers",NA
8758,1983,12,6,"no","other","yes","no",1.9945831951,"Mining","Operatives_and_kindred",NA
8758,1984,12,7,"no","other","yes","no",1.7099791417,"Mining","Operatives_and_kindred",NA
8758,1985,12,8,"no","other","yes","no",1.8299470472,"Mining","Operatives_and_kindred",NA
8758,1986,12,9,"no","other","yes","no",2.4572086979,"Mining","Operatives_and_kindred",NA
8758,1987,12,10,"no","other","yes","no",1.5695013624,"Transportation","Operatives_and_kindred","south"
8796,1980,13,2,"yes","other","no","no",1.007498401,"Transportation","Laborers_and_farmers","nothern_central"
8796,1981,13,3,"yes","other","no","no",2.0659733246,"Transportation","Laborers_and_farmers","nothern_central"
8796,1982,13,4,"yes","other","no","no",2.1979900877,"Transportation","Clerical_and_kindred","nothern_central"
8796,1983,13,5,"yes","other","no","no",2.2979292815,"Transportation","Laborers_and_farmers","nothern_central"
8796,1984,13,6,"yes","other","no","no",2.171184093,"Business_and_Repair_Service","Laborers_and_farmers","nothern_central"
8796,1985,13,7,"yes","other","no","no",2.2407319926,"Transportation","Laborers_and_farmers","nothern_central"
8796,1986,13,8,"yes","other","no","no",2.2275502699,"Transportation","Laborers_and_farmers","nothern_central"
8796,1987,13,9,"yes","other","no","no",2.2209641442,"Transportation","Laborers_and_farmers","nothern_central"
8838,1980,12,3,"no","other","no","no",1.5313621729,"Trade","Service_Workers","nothern_central"
8838,1981,12,4,"no","other","no","no",1.6773153348,"Trade","Service_Workers","nothern_central"
8838,1982,12,5,"no","other","no","no",1.2408773613,"Trade","Service_Workers","nothern_central"
8838,1983,12,6,"no","other","no","no",1.4827656147,"Personal_Service","Service_Workers","rural_area"
8838,1984,12,7,"no","other","no","no",1.2106215248,"Trade","Service_Workers",NA
8838,1985,12,8,"no","other","no","no",1.633858687,"Trade","Service_Workers","rural_area"
8838,1986,12,9,"no","other","yes","no",1.7569440495,"Entertainment","Service_Workers","rural_area"
8838,1987,12,10,"no","other","yes","no",1.8610789246,"Entertainment","Service_Workers","rural_area"
8842,1980,11,2,"no","other","no","yes",1.2442741011,"Transportation","Laborers_and_farmers","nothern_central"
8842,1981,11,3,"no","other","no","no",0.8352869477,"Trade","Clerical_and_kindred","nothern_central"
8842,1982,11,4,"no","other","no","yes",1.1796777414,"Construction","Operatives_and_kindred","nothern_central"
8842,1983,11,5,"no","other","yes","no",1.2436748454,"Transportation","Laborers_and_farmers","nothern_central"
8842,1984,11,6,"no","other","yes","no",1.6753607246,"Transportation","Clerical_and_kindred","nothern_central"
8842,1985,11,7,"no","other","yes","no",1.6337533739,"Transportation","Operatives_and_kindred","nothern_central"
8842,1986,11,8,"no","other","yes","no",1.5938857918,"Transportation","Laborers_and_farmers","nothern_central"
8842,1987,11,9,"no","other","yes","no",1.5378519148,"Transportation","Laborers_and_farmers","nothern_central"
8846,1980,12,2,"yes","other","yes","no",1.2971766768,"Personal_Service","Service_Workers","nothern_central"
8846,1981,12,3,"yes","other","yes","no",1.3268709406,"Professional_and_Related Service","Service_Workers","nothern_central"
8846,1982,12,4,"yes","other","yes","no",1.2810302356,"Professional_and_Related Service","Service_Workers","nothern_central"
8846,1983,12,5,"yes","other","yes","no",1.3425928211,"Public_Administration","Service_Workers","nothern_central"
8846,1984,12,6,"yes","other","yes","no",1.3347603877,"Professional_and_Related Service","Service_Workers","nothern_central"
8846,1985,12,7,"yes","other","yes","no",1.4891413048,"Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central"
8846,1986,12,8,"yes","other","yes","no",1.7603247577,"Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central"
8846,1987,12,9,"yes","other","yes","no",1.6277031586,"Professional_and_Related Service","Clerical_and_kindred","nothern_central"
8860,1980,13,4,"yes","hisp","no","no",1.2306452856,"Trade","Service_Workers","south"
8860,1981,13,5,"yes","hisp","no","no",1.3268709406,"Trade","Sales_Workers","south"
8860,1982,13,6,"no","hisp","no","no",1.2851247398,"Trade","Sales_Workers","south"
8860,1983,13,7,"no","hisp","no","no",1.1694640296,"Trade","Sales_Workers","south"
8860,1984,13,8,"no","hisp","yes","no",1.2266428794,"Manufacturing","Laborers_and_farmers","south"
8860,1985,13,9,"no","hisp","yes","no",1.2734852913,"Trade","Sales_Workers","south"
8860,1986,13,10,"yes","hisp","yes","no",1.2624675638,"Trade","Laborers_and_farmers","south"
8860,1987,13,11,"no","hisp","yes","no",1.1191415799,"Trade","Sales_Workers","south"
8862,1980,13,2,"no","hisp","no","no",1.2662797191,"Trade","Sales_Workers","south"
8862,1981,13,3,"no","hisp","no","no",1.397785869,"Trade","Sales_Workers","south"
8862,1982,13,4,"no","hisp","no","no",1.5049207756,"Trade","Managers, Officials_and_Proprietors","south"
8862,1983,13,5,"no","hisp","no","no",1.5177707239,"Trade","Sales_Workers","south"
8862,1984,13,6,"no","hisp","no","no",1.5098867384,"Trade","Managers, Officials_and_Proprietors","south"
8862,1985,13,7,"no","hisp","no","no",1.8880378658,"Trade","Managers, Officials_and_Proprietors","south"
8862,1986,13,8,"no","hisp","no","no",1.7636330377,"Trade","Managers, Officials_and_Proprietors","south"
8862,1987,13,9,"no","hisp","no","no",1.8923314682,"Trade","Managers, Officials_and_Proprietors","south"
8880,1980,12,4,"no","hisp","no","no",2.0589245415,"Professional_and_Related Service","Clerical_and_kindred","south"
8880,1981,12,5,"no","hisp","no","no",2.2924969249,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1982,12,6,"yes","hisp","no","no",2.298985569,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1983,12,7,"yes","hisp","no","no",2.4020471776,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1984,12,8,"yes","hisp","yes","no",2.3909644357,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1985,12,9,"yes","hisp","yes","no",2.4065038144,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1986,12,10,"yes","hisp","yes","no",2.5190841016,"Mining","Craftsmen, Foremen_and_kindred","south"
8880,1987,12,11,"yes","hisp","yes","no",2.5248540269,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
8886,1980,12,5,"no","hisp","no","no",1.429428181,"Trade","Craftsmen, Foremen_and_kindred","south"
8886,1981,12,6,"no","hisp","no","no",1.4423838278,"Trade","Craftsmen, Foremen_and_kindred","south"
8886,1982,12,7,"no","hisp","no","no",1.5792738085,"Trade","Craftsmen, Foremen_and_kindred","south"
8886,1983,12,8,"no","hisp","no","no",1.4905732161,"Trade","Clerical_and_kindred","south"
8886,1984,12,9,"no","hisp","no","no",1.7888570187,"Trade","Managers, Officials_and_Proprietors","south"
8886,1985,12,10,"no","hisp","yes","no",1.6022656837,"Trade","Managers, Officials_and_Proprietors","south"
8886,1986,12,11,"no","hisp","yes","no",1.4980323987,"Trade","Craftsmen, Foremen_and_kindred","south"
8886,1987,12,12,"no","hisp","no","no",2.1187130147,"Trade","Craftsmen, Foremen_and_kindred","south"
8903,1980,11,2,"no","hisp","no","no",0.981671713,"Trade","Service_Workers","south"
8903,1981,11,3,"no","hisp","yes","no",-0.220918856,"Trade","Service_Workers","south"
8903,1982,11,4,"no","hisp","no","no",1.1854636785,"Professional_and_Related Service","Professional, Technical_and_kindred","south"
8903,1983,11,5,"no","hisp","yes","no",1.3969129661,"Professional_and_Related Service","Laborers_and_farmers","south"
8903,1984,11,6,"no","hisp","yes","no",1.3078529348,"Professional_and_Related Service","Professional, Technical_and_kindred","south"
8903,1985,11,7,"no","hisp","yes","no",1.6527138959,"Professional_and_Related Service","Service_Workers","south"
8903,1986,11,8,"no","hisp","yes","yes",1.1581075485,"Professional_and_Related Service","Service_Workers","south"
8903,1987,11,9,"no","hisp","yes","no",0.4595170914,"Professional_and_Related Service","Professional, Technical_and_kindred","south"
8908,1980,12,2,"yes","hisp","no","no",1.2411829085,"Trade","Laborers_and_farmers","south"
8908,1981,12,3,"yes","hisp","yes","no",1.2714140851,"Trade","Operatives_and_kindred","south"
8908,1982,12,4,"no","hisp","yes","no",1.4236544064,"Trade","Laborers_and_farmers","south"
8908,1983,12,5,"no","hisp","yes","no",1.160250549,"Trade","Managers, Officials_and_Proprietors","south"
8908,1984,12,6,"no","hisp","yes","no",1.2281166984,"Trade","Managers, Officials_and_Proprietors","south"
8908,1985,12,7,"no","hisp","yes","no",1.3838440323,"Trade","Managers, Officials_and_Proprietors","south"
8908,1986,12,8,"yes","hisp","yes","no",1.149982141,"Trade","Managers, Officials_and_Proprietors","south"
8908,1987,12,9,"yes","hisp","yes","no",1.1568819079,"Trade","Managers, Officials_and_Proprietors","south"
8911,1980,12,4,"no","hisp","no","no",1.047522,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1981,12,5,"yes","hisp","no","no",1.1239300967,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1982,12,6,"yes","hisp","no","no",1.0618947057,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1983,12,7,"no","hisp","no","no",0.9269023925,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1984,12,8,"yes","hisp","no","no",1.0500238255,"Transportation","Professional, Technical_and_kindred","south"
8911,1985,12,9,"no","hisp","no","no",1.0728145958,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1986,12,10,"yes","hisp","no","no",1.1172855539,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8911,1987,12,11,"no","hisp","no","no",1.1191415799,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
8917,1980,11,4,"no","hisp","yes","no",1.5560339237,"Mining","Operatives_and_kindred",NA
8917,1981,11,5,"no","hisp","yes","no",2.0005330803,"Mining","Operatives_and_kindred",NA
8917,1982,11,6,"no","hisp","yes","no",1.5859189373,"Mining","Operatives_and_kindred",NA
8917,1983,11,7,"no","hisp","no","no",1.7403661798,"Mining","Operatives_and_kindred",NA
8917,1984,11,8,"no","hisp","no","no",1.8662675214,"Mining","Operatives_and_kindred",NA
8917,1985,11,9,"no","hisp","no","yes",2.1336865565,"Mining","Operatives_and_kindred",NA
8917,1986,11,10,"no","hisp","no","no",2.154777066,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
8917,1987,11,11,"no","hisp","no","no",1.9396578604,"Mining","Operatives_and_kindred",NA
8991,1980,11,3,"no","black","no","no",1.4515021971,"Trade","Managers, Officials_and_Proprietors","south"
8991,1981,11,4,"yes","black","no","no",2.2760371645,"Manufacturing","Operatives_and_kindred","south"
8991,1982,11,5,"no","black","no","no",2.011175601,"Manufacturing","Operatives_and_kindred","south"
8991,1983,11,6,"yes","black","no","no",2.2271784253,"Manufacturing","Operatives_and_kindred","south"
8991,1984,11,7,"no","black","no","no",2.205794528,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
8991,1985,11,8,"no","black","no","no",2.2077945287,"Manufacturing","Operatives_and_kindred","south"
8991,1986,11,9,"no","black","no","no",2.1877269656,"Manufacturing","Operatives_and_kindred","south"
8991,1987,11,10,"yes","black","yes","no",2.0746530249,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
8997,1980,14,2,"yes","black","no","no",1.8126426801,"Transportation","Laborers_and_farmers","south"
8997,1981,14,3,"yes","black","no","no",1.9676501357,"Transportation","Craftsmen, Foremen_and_kindred","south"
8997,1982,14,4,"yes","black","no","no",2.0689398009,"Transportation","Craftsmen, Foremen_and_kindred","south"
